ID	X	Y	landcover
2535	70.4375	36.6875	17
2536	70.5625	36.6875	17
2537	70.6875	36.6875	17
2538	70.8125	36.6875	17
2539	70.9375	36.6875	17
2540	71.0625	36.6875	17
2541	71.1875	36.6875	17
2542	71.3125	36.6875	20
2543	71.4375	36.6875	20
2544	71.5625	36.6875	17
2545	71.6875	36.6875	17
2546	71.8125	36.6875	17
2547	71.9375	36.6875	17
2548	72.0625	36.6875	20
2549	72.1875	36.6875	24
2550	72.3125	36.6875	24
2551	64.5625	36.5625	16
2552	64.6875	36.5625	19
2553	64.8125	36.5625	19
2554	64.9375	36.5625	19
2555	65.0625	36.5625	19
2556	65.1875	36.5625	19
2557	65.3125	36.5625	19
2558	65.4375	36.5625	19
2559	65.5625	36.5625	19
2560	65.6875	36.5625	19
2561	65.8125	36.5625	19
2562	65.9375	36.5625	19
2563	66.0625	36.5625	19
2564	66.1875	36.5625	19
2565	66.3125	36.5625	19
2566	66.4375	36.5625	19
2567	66.5625	36.5625	19
2568	66.6875	36.5625	19
2569	66.8125	36.5625	19
2570	66.9375	36.5625	19
2571	67.0625	36.5625	19
2572	67.1875	36.5625	19
2573	67.3125	36.5625	19
2574	67.4375	36.5625	19
2575	67.5625	36.5625	19
2576	67.6875	36.5625	19
2577	67.8125	36.5625	19
2578	67.9375	36.5625	19
2579	68.0625	36.5625	19
2580	68.1875	36.5625	19
2581	68.3125	36.5625	19
2582	68.4375	36.5625	19
2583	68.5625	36.5625	19
2584	68.6875	36.5625	19
2585	68.8125	36.5625	19
2586	68.9375	36.5625	17
2587	69.0625	36.5625	17
2588	69.1875	36.5625	17
2589	69.3125	36.5625	17
2590	69.4375	36.5625	17
2591	69.5625	36.5625	17
2592	69.6875	36.5625	17
2593	69.8125	36.5625	17
2594	69.9375	36.5625	17
2595	70.0625	36.5625	17
2596	70.1875	36.5625	17
2597	70.3125	36.5625	17
2598	70.4375	36.5625	17
2599	70.5625	36.5625	17
2600	70.6875	36.5625	17
2601	70.8125	36.5625	17
2602	70.9375	36.5625	17
2603	71.0625	36.5625	17
2604	71.1875	36.5625	17
2605	71.3125	36.5625	20
2606	71.4375	36.5625	20
2607	71.5625	36.5625	20
2608	71.6875	36.5625	20
2609	71.8125	36.5625	24
2610	71.9375	36.5625	24
2611	72.0625	36.5625	24
2612	64.1875	36.4375	17
2613	64.3125	36.4375	17
2614	64.4375	36.4375	16
2615	64.5625	36.4375	16
2616	64.6875	36.4375	17
2617	64.8125	36.4375	19
2618	64.9375	36.4375	19
2619	65.0625	36.4375	19
2620	65.1875	36.4375	19
2621	65.3125	36.4375	19
2622	65.4375	36.4375	19
2623	65.5625	36.4375	19
2624	65.6875	36.4375	19
2625	65.8125	36.4375	19
2626	65.9375	36.4375	19
2627	66.0625	36.4375	19
2628	66.1875	36.4375	19
2629	66.3125	36.4375	19
2630	66.4375	36.4375	19
2631	66.5625	36.4375	19
2632	66.6875	36.4375	19
2633	66.8125	36.4375	20
2634	66.9375	36.4375	19
2635	67.0625	36.4375	19
2636	67.1875	36.4375	17
2637	67.3125	36.4375	17
2638	67.4375	36.4375	19
2639	67.5625	36.4375	19
2640	67.6875	36.4375	19
2641	67.8125	36.4375	19
2642	67.9375	36.4375	19
2643	68.0625	36.4375	19
2644	68.1875	36.4375	19
2645	68.3125	36.4375	19
2646	68.4375	36.4375	19
2647	68.5625	36.4375	19
2648	68.6875	36.4375	19
2649	68.8125	36.4375	19
2650	68.9375	36.4375	17
2651	69.0625	36.4375	17
2652	69.1875	36.4375	17
2653	69.3125	36.4375	17
2654	69.4375	36.4375	17
2655	69.5625	36.4375	17
2656	69.6875	36.4375	17
2657	69.8125	36.4375	17
2658	69.9375	36.4375	17
2659	70.0625	36.4375	17
2660	70.1875	36.4375	17
2661	70.3125	36.4375	17
2662	70.4375	36.4375	17
2663	70.5625	36.4375	17
2664	70.6875	36.4375	17
2665	70.8125	36.4375	17
2666	70.9375	36.4375	17
2667	71.0625	36.4375	17
2668	71.1875	36.4375	20
2669	71.3125	36.4375	20
2670	71.4375	36.4375	20
2671	71.5625	36.4375	24
2672	71.6875	36.4375	20
2673	71.8125	36.4375	24
2674	63.9375	36.3125	17
2675	64.0625	36.3125	17
2676	64.1875	36.3125	16
2677	64.3125	36.3125	17
2678	64.4375	36.3125	17
2679	64.5625	36.3125	17
2680	64.6875	36.3125	19
2681	64.8125	36.3125	19
2682	64.9375	36.3125	19
2683	65.0625	36.3125	19
2684	65.1875	36.3125	19
2685	65.3125	36.3125	19
2686	65.4375	36.3125	19
2687	65.5625	36.3125	19
2688	65.6875	36.3125	19
2689	65.8125	36.3125	19
2690	65.9375	36.3125	19
2691	66.0625	36.3125	19
2692	66.1875	36.3125	19
2693	66.3125	36.3125	19
2694	66.4375	36.3125	19
2695	66.5625	36.3125	19
2696	66.6875	36.3125	19
2697	66.8125	36.3125	19
2698	66.9375	36.3125	19
2699	67.0625	36.3125	19
2700	67.1875	36.3125	19
2701	67.3125	36.3125	19
2702	67.4375	36.3125	19
2703	67.5625	36.3125	19
2704	67.6875	36.3125	19
2705	67.8125	36.3125	20
2706	67.9375	36.3125	19
2707	68.0625	36.3125	19
2708	68.1875	36.3125	19
2709	68.3125	36.3125	19
2710	68.4375	36.3125	19
2711	68.5625	36.3125	19
2712	68.6875	36.3125	19
2713	68.8125	36.3125	7
2714	68.9375	36.3125	17
2715	69.0625	36.3125	17
2716	69.1875	36.3125	17
2717	69.3125	36.3125	17
2718	69.4375	36.3125	17
2719	69.5625	36.3125	17
2720	69.6875	36.3125	17
2721	69.8125	36.3125	17
2722	69.9375	36.3125	17
2723	70.0625	36.3125	17
2724	70.1875	36.3125	17
2725	70.3125	36.3125	17
2726	70.4375	36.3125	17
2727	70.5625	36.3125	17
2728	70.6875	36.3125	17
2729	70.8125	36.3125	17
2730	70.9375	36.3125	17
2731	71.0625	36.3125	17
2732	71.1875	36.3125	20
2733	71.3125	36.3125	17
2734	71.4375	36.3125	20
2735	71.5625	36.3125	20
2736	63.9375	36.1875	17
2737	64.0625	36.1875	17
2738	64.1875	36.1875	17
2739	64.3125	36.1875	17
2740	64.4375	36.1875	17
2741	64.5625	36.1875	19
2742	64.6875	36.1875	19
2743	64.8125	36.1875	19
2744	64.9375	36.1875	19
2745	65.0625	36.1875	19
2746	65.1875	36.1875	19
2747	65.3125	36.1875	19
2748	65.4375	36.1875	19
2749	65.5625	36.1875	19
2750	65.6875	36.1875	19
2751	65.8125	36.1875	19
2752	65.9375	36.1875	19
2753	66.0625	36.1875	19
2754	66.1875	36.1875	19
2755	66.3125	36.1875	19
2756	66.4375	36.1875	19
2757	66.5625	36.1875	19
2758	66.6875	36.1875	19
2759	66.8125	36.1875	19
2760	66.9375	36.1875	17
2761	67.0625	36.1875	17
2762	67.1875	36.1875	19
2763	67.3125	36.1875	17
2764	67.4375	36.1875	19
2765	67.5625	36.1875	19
2766	67.6875	36.1875	19
2767	67.8125	36.1875	19
2768	67.9375	36.1875	19
2769	68.0625	36.1875	19
2770	68.1875	36.1875	19
2771	68.3125	36.1875	17
2772	68.4375	36.1875	17
2773	68.5625	36.1875	19
2774	68.6875	36.1875	7
2775	68.8125	36.1875	17
2776	68.9375	36.1875	17
2777	69.0625	36.1875	17
2778	69.1875	36.1875	17
2779	69.3125	36.1875	17
2780	69.4375	36.1875	17
2781	69.5625	36.1875	17
2782	69.6875	36.1875	17
2783	69.8125	36.1875	17
2784	69.9375	36.1875	17
2785	70.0625	36.1875	17
2786	70.1875	36.1875	17
2787	70.3125	36.1875	17
2788	70.4375	36.1875	17
2789	70.5625	36.1875	17
2790	70.6875	36.1875	17
2791	70.8125	36.1875	17
2792	70.9375	36.1875	24
2793	71.0625	36.1875	20
2794	71.1875	36.1875	20
2795	71.3125	36.1875	17
2796	71.4375	36.1875	20
2797	64.0625	36.0625	17
2798	64.1875	36.0625	19
2799	64.3125	36.0625	19
2800	64.4375	36.0625	19
2801	64.5625	36.0625	19
2802	64.6875	36.0625	19
2803	64.8125	36.0625	19
2804	64.9375	36.0625	19
2805	65.0625	36.0625	19
2806	65.1875	36.0625	19
2807	65.3125	36.0625	19
2808	65.4375	36.0625	19
2809	65.5625	36.0625	19
2810	65.6875	36.0625	19
2811	65.8125	36.0625	19
2812	65.9375	36.0625	19
2813	66.0625	36.0625	19
2814	66.1875	36.0625	17
2815	66.3125	36.0625	17
2816	66.4375	36.0625	17
2817	66.5625	36.0625	17
2818	66.6875	36.0625	17
2819	66.8125	36.0625	17
2820	66.9375	36.0625	19
2821	67.0625	36.0625	17
2822	67.1875	36.0625	19
2823	67.3125	36.0625	17
2824	67.4375	36.0625	17
2825	67.5625	36.0625	17
2826	67.6875	36.0625	17
2827	67.8125	36.0625	19
2828	67.9375	36.0625	17
2829	68.0625	36.0625	19
2830	68.1875	36.0625	17
2831	68.3125	36.0625	17
2832	68.4375	36.0625	17
2833	68.5625	36.0625	7
2834	68.6875	36.0625	17
2835	68.8125	36.0625	17
2836	68.9375	36.0625	17
2837	69.0625	36.0625	17
2838	69.1875	36.0625	17
2839	69.3125	36.0625	17
2840	69.4375	36.0625	17
2841	69.5625	36.0625	17
2842	69.6875	36.0625	17
2843	69.8125	36.0625	17
2844	69.9375	36.0625	17
2845	70.0625	36.0625	17
2846	70.1875	36.0625	17
2847	70.3125	36.0625	17
2848	70.4375	36.0625	17
2849	70.5625	36.0625	20
2850	70.6875	36.0625	20
2851	70.8125	36.0625	20
2852	70.9375	36.0625	20
2853	71.0625	36.0625	20
2854	71.1875	36.0625	17
2855	71.3125	36.0625	20
2856	64.0625	35.9375	19
2857	64.1875	35.9375	19
2858	64.3125	35.9375	19
2859	64.4375	35.9375	19
2860	64.5625	35.9375	19
2861	64.6875	35.9375	17
2862	64.8125	35.9375	17
2863	64.9375	35.9375	17
2864	65.0625	35.9375	19
2865	65.1875	35.9375	17
2866	65.3125	35.9375	19
2867	65.4375	35.9375	19
2868	65.5625	35.9375	17
2869	65.6875	35.9375	17
2870	65.8125	35.9375	17
2871	65.9375	35.9375	17
2872	66.0625	35.9375	19
2873	66.1875	35.9375	17
2874	66.3125	35.9375	17
2875	66.4375	35.9375	17
2876	66.5625	35.9375	17
2877	66.6875	35.9375	19
2878	66.8125	35.9375	19
2879	66.9375	35.9375	17
2880	67.0625	35.9375	17
2881	67.1875	35.9375	17
2882	67.3125	35.9375	17
2883	67.4375	35.9375	17
2884	67.5625	35.9375	17
2885	67.6875	35.9375	17
2886	67.8125	35.9375	17
2887	67.9375	35.9375	17
2888	68.0625	35.9375	17
2889	68.1875	35.9375	17
2890	68.3125	35.9375	17
2891	68.4375	35.9375	17
2892	68.5625	35.9375	7
2893	68.6875	35.9375	17
2894	68.8125	35.9375	17
2895	68.9375	35.9375	17
2896	69.0625	35.9375	17
2897	69.1875	35.9375	17
2898	69.3125	35.9375	17
2899	69.4375	35.9375	17
2900	69.5625	35.9375	17
2901	69.6875	35.9375	17
2902	69.8125	35.9375	17
2903	69.9375	35.9375	17
2904	70.0625	35.9375	17
2905	70.1875	35.9375	17
2906	70.3125	35.9375	17
2907	70.4375	35.9375	20
2908	70.5625	35.9375	20
2909	70.6875	35.9375	20
2910	70.8125	35.9375	17
2911	70.9375	35.9375	20
2912	71.0625	35.9375	17
2913	71.1875	35.9375	17
2914	64.0625	35.8125	19
2915	64.1875	35.8125	19
2916	64.3125	35.8125	19
2917	64.4375	35.8125	19
2918	64.5625	35.8125	17
2919	64.6875	35.8125	17
2920	64.8125	35.8125	17
2921	64.9375	35.8125	17
2922	65.0625	35.8125	17
2923	65.1875	35.8125	19
2924	65.3125	35.8125	17
2925	65.4375	35.8125	17
2926	65.5625	35.8125	17
2927	65.6875	35.8125	17
2928	65.8125	35.8125	17
2929	65.9375	35.8125	17
2930	66.0625	35.8125	17
2931	66.1875	35.8125	17
2932	66.3125	35.8125	17
2933	66.4375	35.8125	17
2934	66.5625	35.8125	17
2935	66.6875	35.8125	17
2936	66.8125	35.8125	17
2937	66.9375	35.8125	19
2938	67.0625	35.8125	17
2939	67.1875	35.8125	17
2940	67.3125	35.8125	17
2941	67.4375	35.8125	17
2942	67.5625	35.8125	17
2943	67.6875	35.8125	17
2944	67.8125	35.8125	17
2945	67.9375	35.8125	17
2946	68.0625	35.8125	17
2947	68.1875	35.8125	17
2948	68.3125	35.8125	17
2949	68.4375	35.8125	17
2950	68.5625	35.8125	17
2951	68.6875	35.8125	17
2952	68.8125	35.8125	17
2953	68.9375	35.8125	17
2954	69.0625	35.8125	17
2955	69.1875	35.8125	17
2956	69.3125	35.8125	17
2957	69.4375	35.8125	17
2958	69.5625	35.8125	17
2959	69.6875	35.8125	17
2960	69.8125	35.8125	17
2961	69.9375	35.8125	17
2962	70.0625	35.8125	17
2963	70.1875	35.8125	17
2964	70.3125	35.8125	17
2965	70.4375	35.8125	17
2966	70.5625	35.8125	17
2967	70.6875	35.8125	17
2968	70.8125	35.8125	17
2969	70.9375	35.8125	17
2970	71.0625	35.8125	20
2971	64.1875	35.6875	17
2972	64.3125	35.6875	17
2973	64.4375	35.6875	17
2974	64.5625	35.6875	19
2975	64.6875	35.6875	17
2976	64.8125	35.6875	17
2977	64.9375	35.6875	17
2978	65.0625	35.6875	17
2979	65.1875	35.6875	17
2980	65.3125	35.6875	17
2981	65.4375	35.6875	17
2982	65.5625	35.6875	17
2983	65.6875	35.6875	17
2984	65.8125	35.6875	17
2985	65.9375	35.6875	17
2986	66.0625	35.6875	17
2987	66.1875	35.6875	17
2988	66.3125	35.6875	17
2989	66.4375	35.6875	17
2990	66.5625	35.6875	17
2991	66.6875	35.6875	17
2992	66.8125	35.6875	17
2993	66.9375	35.6875	17
2994	67.0625	35.6875	17
2995	67.1875	35.6875	17
2996	67.3125	35.6875	17
2997	67.4375	35.6875	17
2998	67.5625	35.6875	17
2999	67.6875	35.6875	17
3000	67.8125	35.6875	17
3001	67.9375	35.6875	17
3002	68.0625	35.6875	17
3003	68.1875	35.6875	17
3004	68.3125	35.6875	17
3005	68.4375	35.6875	17
3006	68.5625	35.6875	17
3007	68.6875	35.6875	17
3008	68.8125	35.6875	17
3009	68.9375	35.6875	17
3010	69.0625	35.6875	17
3011	69.1875	35.6875	17
3012	69.3125	35.6875	17
3013	69.4375	35.6875	17
3014	69.5625	35.6875	17
3015	69.6875	35.6875	17
3016	69.8125	35.6875	17
3017	69.9375	35.6875	17
3018	70.3125	35.6875	17
3019	70.4375	35.6875	17
3020	70.5625	35.6875	17
3021	70.6875	35.6875	17
3022	70.8125	35.6875	17
3023	70.9375	35.6875	17
3024	71.0625	35.6875	17
3025	64.3125	35.5625	17
3026	64.4375	35.5625	17
3027	64.5625	35.5625	17
3028	64.6875	35.5625	17
3029	64.8125	35.5625	17
3030	64.9375	35.5625	17
3031	65.0625	35.5625	17
3032	65.1875	35.5625	17
3033	65.3125	35.5625	17
3034	65.4375	35.5625	17
3035	65.5625	35.5625	17
3036	65.6875	35.5625	17
3037	65.8125	35.5625	17
3038	65.9375	35.5625	17
3039	66.0625	35.5625	17
3040	66.1875	35.5625	17
3041	66.3125	35.5625	17
3042	66.4375	35.5625	17
3043	66.5625	35.5625	17
3044	66.6875	35.5625	17
3045	66.8125	35.5625	17
3046	66.9375	35.5625	17
3047	67.0625	35.5625	17
3048	67.1875	35.5625	17
3049	67.3125	35.5625	17
3050	67.4375	35.5625	17
3051	67.5625	35.5625	17
3052	67.6875	35.5625	17
3053	67.8125	35.5625	17
3054	67.9375	35.5625	17
3055	68.0625	35.5625	17
3056	68.1875	35.5625	17
3057	68.3125	35.5625	17
3058	68.4375	35.5625	17
3059	68.5625	35.5625	17
3060	68.6875	35.5625	17
3061	68.8125	35.5625	17
3062	68.9375	35.5625	17
3063	69.0625	35.5625	17
3064	69.1875	35.5625	17
3065	69.3125	35.5625	17
3066	69.4375	35.5625	17
3067	69.5625	35.5625	17
3068	69.6875	35.5625	17
3069	69.8125	35.5625	17
3070	70.5625	35.5625	17
3071	70.6875	35.5625	17
3072	70.8125	35.5625	17
3073	70.9375	35.5625	17
3074	64.3125	35.4375	17
3075	64.4375	35.4375	17
3076	64.5625	35.4375	17
3077	64.6875	35.4375	17
3078	64.8125	35.4375	17
3079	64.9375	35.4375	17
3080	65.0625	35.4375	17
3081	65.1875	35.4375	17
3082	65.3125	35.4375	17
3083	65.4375	35.4375	17
3084	65.5625	35.4375	17
3085	65.6875	35.4375	17
3086	65.8125	35.4375	17
3087	65.9375	35.4375	17
3088	66.0625	35.4375	17
3089	66.1875	35.4375	17
3090	66.3125	35.4375	17
3091	66.4375	35.4375	17
3092	66.5625	35.4375	17
3093	66.6875	35.4375	17
3094	66.8125	35.4375	17
3095	66.9375	35.4375	17
3096	67.0625	35.4375	17
3097	67.1875	35.4375	17
3098	67.3125	35.4375	17
3099	67.4375	35.4375	17
3100	67.5625	35.4375	17
3101	67.6875	35.4375	17
3102	67.8125	35.4375	17
3103	67.9375	35.4375	17
3104	68.0625	35.4375	17
3105	68.1875	35.4375	17
3106	68.3125	35.4375	17
3107	68.4375	35.4375	17
3108	68.5625	35.4375	17
3109	68.6875	35.4375	17
3110	68.8125	35.4375	17
3111	68.9375	35.4375	17
3112	69.0625	35.4375	17
3113	69.1875	35.4375	17
3114	69.3125	35.4375	17
3115	69.4375	35.4375	17
3116	69.5625	35.4375	17
3117	69.6875	35.4375	17
3118	70.5625	35.4375	17
3119	70.6875	35.4375	17
3120	70.8125	35.4375	17
3121	70.9375	35.4375	17
3122	65.4375	35.3125	17
3123	65.5625	35.3125	17
3124	65.6875	35.3125	17
3125	65.8125	35.3125	17
3126	65.9375	35.3125	17
3127	66.0625	35.3125	17
3128	66.1875	35.3125	17
3129	66.3125	35.3125	17
3130	66.4375	35.3125	17
3131	66.5625	35.3125	17
3132	66.6875	35.3125	17
3133	66.8125	35.3125	17
3134	66.9375	35.3125	17
3135	67.0625	35.3125	17
3136	67.1875	35.3125	17
3137	67.3125	35.3125	17
3138	67.4375	35.3125	17
3139	67.5625	35.3125	17
3140	67.6875	35.3125	17
3141	67.8125	35.3125	17
3142	67.9375	35.3125	17
3143	68.0625	35.3125	17
3144	68.1875	35.3125	17
3145	68.3125	35.3125	17
3146	68.4375	35.3125	17
3147	68.5625	35.3125	17
3148	68.6875	35.3125	17
3149	68.8125	35.3125	17
3150	68.9375	35.3125	17
3151	69.0625	35.3125	17
3152	65.4375	35.1875	17
3153	65.5625	35.1875	17
3154	65.9375	35.1875	17
3155	66.0625	35.1875	17
3156	66.1875	35.1875	17
3157	66.3125	35.1875	17
3158	66.4375	35.1875	17
3159	66.5625	35.1875	17
3160	66.6875	35.1875	17
3161	66.8125	35.1875	17
3162	66.9375	35.1875	17
3163	67.0625	35.1875	17
3164	67.1875	35.1875	17
3165	67.3125	35.1875	17
3166	67.4375	35.1875	17
3167	67.5625	35.1875	17
3168	67.6875	35.1875	20
3169	67.8125	35.1875	17
3170	67.9375	35.1875	17
3171	68.0625	35.1875	17
3172	68.1875	35.1875	17
3173	68.3125	35.1875	17
3174	68.4375	35.1875	17
3175	68.5625	35.1875	17
3176	68.6875	35.1875	17
3177	68.8125	35.1875	17
3178	69.0625	35.1875	17
3179	66.0625	35.0625	17
3180	66.1875	35.0625	17
3181	66.3125	35.0625	17
3182	66.4375	35.0625	17
3183	66.5625	35.0625	17
3184	66.6875	35.0625	17
3185	66.8125	35.0625	17
3186	66.9375	35.0625	17
3187	67.0625	35.0625	17
3188	67.1875	35.0625	17
3189	67.3125	35.0625	17
3190	67.4375	35.0625	17
3191	67.5625	35.0625	17
3192	67.6875	35.0625	17
3193	67.8125	35.0625	17
3194	67.9375	35.0625	17
3195	68.0625	35.0625	17
3196	68.1875	35.0625	17
3197	68.3125	35.0625	17
3198	68.4375	35.0625	17
3199	68.5625	35.0625	17
3200	66.0625	34.9375	17
3201	66.1875	34.9375	17
3202	66.3125	34.9375	17
3203	66.4375	34.9375	17
3204	66.5625	34.9375	17
3205	66.6875	34.9375	17
3206	66.8125	34.9375	17
3207	66.9375	34.9375	17
3208	67.0625	34.9375	17
3209	67.1875	34.9375	17
3210	67.3125	34.9375	17
3211	67.4375	34.9375	17
3212	67.5625	34.9375	17
3213	67.6875	34.9375	17
3214	67.8125	34.9375	17
3215	67.9375	34.9375	17
3216	68.0625	34.9375	17
3217	68.1875	34.9375	17
3218	68.3125	34.9375	17
3219	66.1875	34.8125	17
3220	66.4375	34.8125	17
3221	66.5625	34.8125	17
3222	66.6875	34.8125	17
3223	66.8125	34.8125	17
3224	66.9375	34.8125	17
3225	67.0625	34.8125	17
3226	67.1875	34.8125	17
3227	67.3125	34.8125	17
3228	67.4375	34.8125	17
3229	67.5625	34.8125	17
3230	67.6875	34.8125	17
3231	67.8125	34.8125	17
3232	67.9375	34.8125	17
3233	68.0625	34.8125	17
3234	68.1875	34.8125	17
3235	68.3125	34.8125	17
3236	66.5625	34.6875	17
3237	66.6875	34.6875	17
3238	66.8125	34.6875	17
3239	66.9375	34.6875	17
3240	67.0625	34.6875	17
3241	67.1875	34.6875	17
3242	67.3125	34.6875	17
3243	67.4375	34.6875	17
3244	67.5625	34.6875	17
3245	67.6875	34.6875	17
3246	67.8125	34.6875	17
3247	67.9375	34.6875	17
3248	68.0625	34.6875	17
3249	68.1875	34.6875	17
3250	66.6875	34.5625	17
3251	66.8125	34.5625	17
3252	66.9375	34.5625	17
3253	67.0625	34.5625	17
3254	67.1875	34.5625	17
3255	67.3125	34.5625	17
3256	67.8125	34.5625	17
3257	67.9375	34.5625	17
3258	68.0625	34.5625	17
3259	66.6875	34.4375	17
3260	66.8125	34.4375	17
