ID	X	Y	dem
1871	72.5625	37.6875	4086
1872	72.6875	37.6875	4797
1873	72.8125	37.6875	4588
1874	72.9375	37.6875	3989
1875	73.0625	37.6875	4004
1876	73.1875	37.6875	3953
1877	73.3125	37.6875	4197
1878	73.4375	37.6875	4653
1879	73.5625	37.6875	4436
1880	73.6875	37.6875	4261
1881	73.8125	37.6875	4213
1882	73.9375	37.6875	4287
1883	74.0625	37.6875	4287
1884	74.1875	37.6875	4275
1885	74.3125	37.6875	4210
1886	74.4375	37.6875	4196
1887	74.5625	37.6875	4326
1888	74.6875	37.6875	4103
1889	74.8125	37.6875	4191
1890	74.9375	37.6875	4655
1891	64.0625	37.5625	242
1892	64.1875	37.5625	244
1893	64.3125	37.5625	247
1894	64.4375	37.5625	247
1895	64.5625	37.5625	247
1896	64.6875	37.5625	245
1897	64.8125	37.5625	243
1898	64.9375	37.5625	239
1899	65.0625	37.5625	235
1900	65.1875	37.5625	238
1901	65.3125	37.5625	244
1902	65.4375	37.5625	251
1903	65.5625	37.5625	253
1904	65.6875	37.5625	249
1905	65.8125	37.5625	251
1906	65.9375	37.5625	267
1907	66.0625	37.5625	278
1908	66.1875	37.5625	311
1909	66.3125	37.5625	314
1910	66.4375	37.5625	519
1911	66.5625	37.5625	762
1912	66.6875	37.5625	598
1913	66.8125	37.5625	434
1914	66.9375	37.5625	349
1915	67.0625	37.5625	342
1916	67.1875	37.5625	348
1917	67.3125	37.5625	399
1918	67.4375	37.5625	353
1919	67.5625	37.5625	468
1920	67.6875	37.5625	509
1921	67.8125	37.5625	501
1922	67.9375	37.5625	670
1923	68.0625	37.5625	593
1924	68.1875	37.5625	543
1925	68.3125	37.5625	753
1926	68.4375	37.5625	414
1927	68.5625	37.5625	385
1928	68.6875	37.5625	436
1929	68.8125	37.5625	431
1930	68.9375	37.5625	480
1931	69.0625	37.5625	786
1932	69.1875	37.5625	1011
1933	69.3125	37.5625	622
1934	69.4375	37.5625	485
1935	69.5625	37.5625	470
1936	69.6875	37.5625	547
1937	69.8125	37.5625	779
1938	69.9375	37.5625	978
1939	70.0625	37.5625	1297
1940	70.1875	37.5625	1141
1941	70.3125	37.5625	1893
1942	70.4375	37.5625	2006
1943	70.5625	37.5625	2530
1944	70.6875	37.5625	2981
1945	70.8125	37.5625	3222
1946	70.9375	37.5625	2963
1947	71.0625	37.5625	3215
1948	71.1875	37.5625	3690
1949	71.3125	37.5625	3863
1950	71.4375	37.5625	3348
1951	71.5625	37.5625	3192
1952	71.6875	37.5625	3239
1953	71.8125	37.5625	3828
1954	71.9375	37.5625	4276
1955	72.0625	37.5625	4573
1956	72.1875	37.5625	4835
1957	72.3125	37.5625	4528
1958	72.4375	37.5625	4558
1959	72.5625	37.5625	4253
1960	72.6875	37.5625	4514
1961	72.8125	37.5625	4599
1962	72.9375	37.5625	4216
1963	73.0625	37.5625	4254
1964	73.1875	37.5625	4484
1965	73.3125	37.5625	4668
1966	73.4375	37.5625	4788
1967	73.5625	37.5625	4767
1968	73.6875	37.5625	4653
1969	73.8125	37.5625	4594
1970	73.9375	37.5625	4761
1971	74.0625	37.5625	4543
1972	74.1875	37.5625	4285
1973	74.3125	37.5625	4323
1974	74.4375	37.5625	4301
1975	74.5625	37.5625	4335
1976	74.6875	37.5625	4444
1977	74.8125	37.5625	4094
1978	74.9375	37.5625	4513
1979	75.0625	37.5625	4626
1980	64.0625	37.4375	247
1981	64.1875	37.4375	251
1982	64.3125	37.4375	255
1983	64.4375	37.4375	258
1984	64.5625	37.4375	256
1985	64.6875	37.4375	255
1986	64.8125	37.4375	252
1987	64.9375	37.4375	247
1988	65.0625	37.4375	239
1989	65.1875	37.4375	236
1990	65.3125	37.4375	240
1991	65.4375	37.4375	247
1992	65.5625	37.4375	249
1993	65.6875	37.4375	255
1994	65.8125	37.4375	257
1995	65.9375	37.4375	254
1996	66.0625	37.4375	255
1997	66.1875	37.4375	263
1998	66.3125	37.4375	288
1999	66.4375	37.4375	423
2000	66.5625	37.4375	351
2001	66.6875	37.4375	326
2002	66.8125	37.4375	303
2003	66.9375	37.4375	295
2004	67.0625	37.4375	306
2005	67.1875	37.4375	321
2006	67.3125	37.4375	345
2007	67.4375	37.4375	345
2008	67.5625	37.4375	457
2009	67.6875	37.4375	421
2010	67.8125	37.4375	462
2011	67.9375	37.4375	767
2012	68.0625	37.4375	509
2013	68.1875	37.4375	469
2014	68.3125	37.4375	619
2015	68.4375	37.4375	478
2016	68.5625	37.4375	353
2017	68.6875	37.4375	431
2018	68.8125	37.4375	481
2019	68.9375	37.4375	552
2020	69.0625	37.4375	847
2021	69.1875	37.4375	893
2022	69.3125	37.4375	671
2023	69.4375	37.4375	432
2024	69.5625	37.4375	449
2025	69.6875	37.4375	712
2026	69.8125	37.4375	1068
2027	69.9375	37.4375	1814
2028	70.0625	37.4375	1762
2029	70.1875	37.4375	1658
2030	70.3125	37.4375	2647
2031	70.4375	37.4375	2721
2032	70.5625	37.4375	2658
2033	70.6875	37.4375	2697
2034	70.8125	37.4375	3083
2035	70.9375	37.4375	2952
2036	71.0625	37.4375	3407
2037	71.1875	37.4375	3618
2038	71.3125	37.4375	3829
2039	71.4375	37.4375	3240
2040	71.5625	37.4375	2995
2041	71.6875	37.4375	3582
2042	71.8125	37.4375	4255
2043	71.9375	37.4375	4511
2044	72.0625	37.4375	4445
2045	72.1875	37.4375	4392
2046	72.3125	37.4375	3923
2047	72.4375	37.4375	4117
2048	72.5625	37.4375	4353
2049	72.6875	37.4375	4417
2050	72.8125	37.4375	4633
2051	72.9375	37.4375	4566
2052	73.0625	37.4375	4519
2053	73.1875	37.4375	4226
2054	73.3125	37.4375	4125
2055	73.4375	37.4375	4199
2056	73.5625	37.4375	4232
2057	73.6875	37.4375	4241
2058	73.8125	37.4375	4272
2059	73.9375	37.4375	4409
2060	74.0625	37.4375	4410
2061	74.1875	37.4375	4519
2062	74.3125	37.4375	4723
2063	74.4375	37.4375	4486
2064	74.5625	37.4375	4525
2065	74.6875	37.4375	4117
2066	74.8125	37.4375	4101
2067	74.9375	37.4375	4377
2068	75.0625	37.4375	4661
2069	75.1875	37.4375	4977
2070	64.1875	37.3125	261
2071	64.3125	37.3125	264
2072	64.4375	37.3125	266
2073	64.5625	37.3125	270
2074	64.6875	37.3125	268
2075	64.8125	37.3125	261
2076	64.9375	37.3125	256
2077	65.0625	37.3125	252
2078	65.1875	37.3125	246
2079	65.3125	37.3125	252
2080	65.4375	37.3125	255
2081	65.5625	37.3125	258
2082	65.6875	37.3125	263
2083	65.8125	37.3125	256
2084	65.9375	37.3125	263
2085	66.0625	37.3125	267
2086	66.1875	37.3125	264
2087	66.3125	37.3125	266
2088	66.4375	37.3125	265
2089	66.5625	37.3125	269
2090	66.6875	37.3125	271
2091	66.8125	37.3125	274
2092	66.9375	37.3125	282
2093	67.0625	37.3125	281
2094	67.1875	37.3125	296
2095	67.3125	37.3125	310
2096	67.4375	37.3125	325
2097	67.5625	37.3125	322
2098	67.6875	37.3125	342
2099	67.8125	37.3125	465
2100	67.9375	37.3125	609
2101	68.0625	37.3125	432
2102	68.1875	37.3125	490
2103	68.3125	37.3125	520
2104	68.4375	37.3125	347
2105	68.5625	37.3125	362
2106	68.6875	37.3125	363
2107	68.8125	37.3125	370
2108	68.9375	37.3125	366
2109	69.0625	37.3125	399
2110	69.1875	37.3125	696
2111	69.3125	37.3125	730
2112	69.4375	37.3125	418
2113	69.5625	37.3125	503
2114	69.6875	37.3125	935
2115	69.8125	37.3125	1194
2116	69.9375	37.3125	1895
2117	70.0625	37.3125	1944
2118	70.1875	37.3125	1859
2119	70.3125	37.3125	1979
2120	70.4375	37.3125	1949
2121	70.5625	37.3125	2417
2122	70.6875	37.3125	2721
2123	70.8125	37.3125	3104
2124	70.9375	37.3125	2886
2125	71.0625	37.3125	3057
2126	71.1875	37.3125	3547
2127	71.3125	37.3125	3984
2128	71.4375	37.3125	3326
2129	71.5625	37.3125	3594
2130	71.6875	37.3125	3572
2131	71.8125	37.3125	3731
2132	71.9375	37.3125	4294
2133	72.0625	37.3125	4014
2134	72.1875	37.3125	4027
2135	72.3125	37.3125	3867
2136	72.4375	37.3125	3958
2137	72.5625	37.3125	4180
2138	72.6875	37.3125	4662
2139	72.8125	37.3125	4580
2140	72.9375	37.3125	4118
2141	73.0625	37.3125	4133
2142	73.1875	37.3125	4309
2143	73.3125	37.3125	4605
2144	73.4375	37.3125	4785
2145	73.5625	37.3125	4742
2146	73.6875	37.3125	4806
2147	73.8125	37.3125	4625
2148	73.9375	37.3125	4795
2149	74.0625	37.3125	4849
2150	74.1875	37.3125	4770
2151	74.3125	37.3125	4227
2152	74.4375	37.3125	4277
2153	74.5625	37.3125	4493
2154	74.6875	37.3125	4727
2155	74.8125	37.3125	4718
2156	74.9375	37.3125	4775
2157	75.0625	37.3125	4663
2158	75.1875	37.3125	4770
2159	64.3125	37.1875	280
2160	64.4375	37.1875	276
2161	64.5625	37.1875	280
2162	64.6875	37.1875	282
2163	64.8125	37.1875	274
2164	64.9375	37.1875	266
2165	65.0625	37.1875	261
2166	65.1875	37.1875	259
2167	65.3125	37.1875	257
2168	65.4375	37.1875	262
2169	65.5625	37.1875	267
2170	65.6875	37.1875	268
2171	65.8125	37.1875	268
2172	65.9375	37.1875	268
2173	66.0625	37.1875	272
2174	66.1875	37.1875	275
2175	66.3125	37.1875	276
2176	66.4375	37.1875	279
2177	66.5625	37.1875	281
2178	66.6875	37.1875	285
2179	66.8125	37.1875	284
2180	66.9375	37.1875	286
2181	67.0625	37.1875	291
2182	67.1875	37.1875	292
2183	67.3125	37.1875	291
2184	67.4375	37.1875	301
2185	67.5625	37.1875	301
2186	67.6875	37.1875	305
2187	67.8125	37.1875	363
2188	67.9375	37.1875	534
2189	68.0625	37.1875	361
2190	68.1875	37.1875	417
2191	68.3125	37.1875	431
2192	68.4375	37.1875	324
2193	68.5625	37.1875	345
2194	68.6875	37.1875	332
2195	68.8125	37.1875	341
2196	68.9375	37.1875	354
2197	69.0625	37.1875	360
2198	69.1875	37.1875	418
2199	69.3125	37.1875	631
2200	69.4375	37.1875	449
2201	69.5625	37.1875	683
2202	69.6875	37.1875	1149
2203	69.8125	37.1875	1319
2204	69.9375	37.1875	1819
2205	70.0625	37.1875	1748
2206	70.1875	37.1875	1276
2207	70.3125	37.1875	1584
2208	70.4375	37.1875	1584
2209	70.5625	37.1875	1618
2210	70.6875	37.1875	2247
2211	70.8125	37.1875	2697
2212	70.9375	37.1875	2879
2213	71.0625	37.1875	3297
2214	71.1875	37.1875	3939
2215	71.3125	37.1875	3779
2216	71.4375	37.1875	3162
2217	71.5625	37.1875	3658
2218	71.6875	37.1875	4367
2219	71.8125	37.1875	3806
2220	71.9375	37.1875	3617
2221	72.0625	37.1875	3623
2222	72.1875	37.1875	4004
2223	72.3125	37.1875	4399
2224	72.4375	37.1875	4871
2225	72.5625	37.1875	4882
2226	72.6875	37.1875	4548
2227	72.8125	37.1875	4021
2228	72.9375	37.1875	4400
2229	73.0625	37.1875	4684
2230	73.1875	37.1875	4989
2231	73.3125	37.1875	5010
2232	73.4375	37.1875	4997
2233	73.5625	37.1875	4618
2234	73.6875	37.1875	4792
2235	73.8125	37.1875	4821
2236	73.9375	37.1875	4584
2237	74.0625	37.1875	4278
2238	74.1875	37.1875	4465
2239	74.3125	37.1875	4803
2240	74.4375	37.1875	5063
2241	74.5625	37.1875	5004
2242	74.6875	37.1875	4805
2243	74.8125	37.1875	4595
2244	74.9375	37.1875	4864
2245	64.4375	37.0625	312
2246	64.5625	37.0625	299
2247	64.6875	37.0625	296
2248	64.8125	37.0625	292
2249	64.9375	37.0625	285
2250	65.0625	37.0625	278
2251	65.1875	37.0625	273
2252	65.3125	37.0625	266
2253	65.4375	37.0625	268
2254	65.5625	37.0625	273
2255	65.6875	37.0625	274
2256	65.8125	37.0625	276
2257	65.9375	37.0625	273
2258	66.0625	37.0625	272
2259	66.1875	37.0625	278
2260	66.3125	37.0625	281
2261	66.4375	37.0625	287
2262	66.5625	37.0625	290
2263	66.6875	37.0625	296
2264	66.8125	37.0625	295
2265	66.9375	37.0625	295
2266	67.0625	37.0625	296
2267	67.1875	37.0625	296
2268	67.3125	37.0625	298
2269	67.4375	37.0625	304
2270	67.5625	37.0625	309
2271	67.6875	37.0625	314
2272	67.8125	37.0625	329
2273	67.9375	37.0625	499
2274	68.0625	37.0625	351
2275	68.1875	37.0625	338
2276	68.3125	37.0625	372
2277	68.4375	37.0625	331
2278	68.5625	37.0625	353
2279	68.6875	37.0625	393
2280	68.8125	37.0625	456
2281	68.9375	37.0625	657
2282	69.0625	37.0625	500
2283	69.1875	37.0625	400
2284	69.3125	37.0625	509
2285	69.4375	37.0625	559
2286	69.5625	37.0625	684
2287	69.6875	37.0625	1087
2288	69.8125	37.0625	1568
2289	69.9375	37.0625	1764
2290	70.0625	37.0625	1314
2291	70.1875	37.0625	1253
2292	70.3125	37.0625	1734
2293	70.4375	37.0625	1825
2294	70.5625	37.0625	1634
2295	70.6875	37.0625	2052
2296	70.8125	37.0625	1946
2297	70.9375	37.0625	2532
2298	71.0625	37.0625	2798
2299	71.1875	37.0625	3057
2300	71.3125	37.0625	3452
2301	71.4375	37.0625	3263
2302	71.5625	37.0625	3962
2303	71.6875	37.0625	4588
2304	71.8125	37.0625	4276
2305	71.9375	37.0625	4447
2306	72.0625	37.0625	4752
2307	72.1875	37.0625	4790
2308	72.3125	37.0625	4446
2309	72.4375	37.0625	4280
2310	72.5625	37.0625	4101
2311	72.6875	37.0625	3551
2312	72.8125	37.0625	4545
2313	72.9375	37.0625	4693
2314	73.0625	37.0625	4965
2315	73.1875	37.0625	4977
2316	73.3125	37.0625	4617
2317	73.4375	37.0625	4463
2318	73.5625	37.0625	4421
2319	73.6875	37.0625	4441
2320	73.8125	37.0625	4356
2321	73.9375	37.0625	4311
2322	74.0625	37.0625	4485
2323	74.1875	37.0625	4701
2324	74.3125	37.0625	4814
2325	74.4375	37.0625	5015
2326	74.5625	37.0625	5054
2327	64.1875	36.9375	434
2328	64.3125	36.9375	397
2329	64.4375	36.9375	378
2330	64.5625	36.9375	360
2331	64.6875	36.9375	341
2332	64.8125	36.9375	325
2333	64.9375	36.9375	314
2334	65.0625	36.9375	305
2335	65.1875	36.9375	300
2336	65.3125	36.9375	281
2337	65.4375	36.9375	286
2338	65.5625	36.9375	279
2339	65.6875	36.9375	286
2340	65.8125	36.9375	287
2341	65.9375	36.9375	285
2342	66.0625	36.9375	282
2343	66.1875	36.9375	285
2344	66.3125	36.9375	292
2345	66.4375	36.9375	296
2346	66.5625	36.9375	303
2347	66.6875	36.9375	310
2348	66.8125	36.9375	312
2349	66.9375	36.9375	314
2350	67.0625	36.9375	312
2351	67.1875	36.9375	308
2352	67.3125	36.9375	311
2353	67.4375	36.9375	303
2354	67.5625	36.9375	306
2355	67.6875	36.9375	315
2356	67.8125	36.9375	322
2357	67.9375	36.9375	323
2358	68.0625	36.9375	310
2359	68.1875	36.9375	325
2360	68.3125	36.9375	381
2361	68.4375	36.9375	350
2362	68.5625	36.9375	343
2363	68.6875	36.9375	383
2364	68.8125	36.9375	423
2365	68.9375	36.9375	558
2366	69.0625	36.9375	542
2367	69.1875	36.9375	465
2368	69.3125	36.9375	734
2369	69.4375	36.9375	819
2370	69.5625	36.9375	957
2371	69.6875	36.9375	877
2372	69.8125	36.9375	1278
2373	69.9375	36.9375	1267
2374	70.0625	36.9375	1025
2375	70.1875	36.9375	1437
2376	70.3125	36.9375	1729
2377	70.4375	36.9375	2134
2378	70.5625	36.9375	2718
2379	70.6875	36.9375	2731
2380	70.8125	36.9375	2002
2381	70.9375	36.9375	2251
2382	71.0625	36.9375	2607
2383	71.1875	36.9375	3765
2384	71.3125	36.9375	3970
2385	71.4375	36.9375	3597
2386	71.5625	36.9375	3916
2387	71.6875	36.9375	4549
2388	71.8125	36.9375	4695
2389	71.9375	36.9375	4711
2390	72.0625	36.9375	4412
2391	72.1875	36.9375	3486
2392	72.3125	36.9375	3483
2393	72.4375	36.9375	3875
2394	72.5625	36.9375	4252
2395	72.6875	36.9375	4324
2396	72.8125	36.9375	4026
2397	72.9375	36.9375	4168
2398	73.0625	36.9375	4208
2399	73.1875	36.9375	4400
2400	73.3125	36.9375	4322
2401	73.4375	36.9375	3861
2402	73.5625	36.9375	4478
2403	73.6875	36.9375	4584
2404	73.8125	36.9375	4708
2405	73.9375	36.9375	4541
2406	74.0625	36.9375	4866
2407	74.1875	36.9375	5058
2408	74.3125	36.9375	5101
2409	74.4375	36.9375	4875
2410	74.5625	36.9375	4934
2411	64.1875	36.8125	561
2412	64.3125	36.8125	544
2413	64.4375	36.8125	492
2414	64.5625	36.8125	476
2415	64.6875	36.8125	449
2416	64.8125	36.8125	376
2417	64.9375	36.8125	345
2418	65.0625	36.8125	336
2419	65.1875	36.8125	338
2420	65.3125	36.8125	314
2421	65.4375	36.8125	376
2422	65.5625	36.8125	326
2423	65.6875	36.8125	306
2424	65.8125	36.8125	312
2425	65.9375	36.8125	305
2426	66.0625	36.8125	309
2427	66.1875	36.8125	311
2428	66.3125	36.8125	302
2429	66.4375	36.8125	304
2430	66.5625	36.8125	312
2431	66.6875	36.8125	323
2432	66.8125	36.8125	327
2433	66.9375	36.8125	330
2434	67.0625	36.8125	325
2435	67.1875	36.8125	321
2436	67.3125	36.8125	334
2437	67.4375	36.8125	330
2438	67.5625	36.8125	335
2439	67.6875	36.8125	353
2440	67.8125	36.8125	347
2441	67.9375	36.8125	346
2442	68.0625	36.8125	354
2443	68.1875	36.8125	343
2444	68.3125	36.8125	406
2445	68.4375	36.8125	522
2446	68.5625	36.8125	433
2447	68.6875	36.8125	361
2448	68.8125	36.8125	383
2449	68.9375	36.8125	449
2450	69.0625	36.8125	591
2451	69.1875	36.8125	829
2452	69.3125	36.8125	1019
2453	69.4375	36.8125	752
2454	69.5625	36.8125	1060
2455	69.6875	36.8125	1189
2456	69.8125	36.8125	1146
2457	69.9375	36.8125	1469
2458	70.0625	36.8125	1201
2459	70.1875	36.8125	1659
2460	70.3125	36.8125	2054
2461	70.4375	36.8125	2354
2462	70.5625	36.8125	2807
2463	70.6875	36.8125	3232
2464	70.8125	36.8125	2173
2465	70.9375	36.8125	2732
2466	71.0625	36.8125	2793
2467	71.1875	36.8125	3802
2468	71.3125	36.8125	4353
2469	71.4375	36.8125	4324
2470	71.5625	36.8125	3176
2471	71.6875	36.8125	4369
2472	71.8125	36.8125	4766
2473	71.9375	36.8125	3850
2474	72.0625	36.8125	3482
2475	72.1875	36.8125	4336
2476	72.3125	36.8125	4845
2477	72.4375	36.8125	5242
2478	72.5625	36.8125	4855
2479	72.6875	36.8125	4637
2480	72.8125	36.8125	4655
2481	72.9375	36.8125	4514
2482	73.0625	36.8125	4150
2483	73.3125	36.8125	4159
2484	73.5625	36.8125	4337
2485	73.9375	36.8125	4438
2486	74.0625	36.8125	4675
2487	74.1875	36.8125	4502
2488	64.5625	36.6875	581
2489	64.6875	36.6875	555
2490	64.8125	36.6875	439
2491	64.9375	36.6875	413
2492	65.0625	36.6875	380
2493	65.1875	36.6875	457
2494	65.3125	36.6875	372
2495	65.4375	36.6875	441
2496	65.5625	36.6875	387
2497	65.6875	36.6875	351
2498	65.8125	36.6875	345
2499	65.9375	36.6875	411
2500	66.0625	36.6875	437
2501	66.1875	36.6875	375
2502	66.3125	36.6875	366
2503	66.4375	36.6875	352
2504	66.5625	36.6875	375
2505	66.6875	36.6875	397
2506	66.8125	36.6875	378
2507	66.9375	36.6875	380
2508	67.0625	36.6875	394
2509	67.1875	36.6875	455
2510	67.3125	36.6875	588
2511	67.4375	36.6875	845
2512	67.5625	36.6875	792
2513	67.6875	36.6875	658
2514	67.8125	36.6875	541
2515	67.9375	36.6875	396
2516	68.0625	36.6875	414
2517	68.1875	36.6875	439
2518	68.3125	36.6875	406
2519	68.4375	36.6875	529
2520	68.5625	36.6875	688
2521	68.6875	36.6875	509
2522	68.8125	36.6875	393
2523	68.9375	36.6875	418
2524	69.0625	36.6875	473
2525	69.1875	36.6875	732
2526	69.3125	36.6875	837
2527	69.4375	36.6875	922
2528	69.5625	36.6875	975
2529	69.6875	36.6875	1257
2530	69.8125	36.6875	1537
2531	69.9375	36.6875	2159
2532	70.0625	36.6875	2294
2533	70.1875	36.6875	1701
2534	70.3125	36.6875	2614
2535	70.4375	36.6875	2916
2536	70.5625	36.6875	3378
2537	70.6875	36.6875	3973
2538	70.8125	36.6875	2638
2539	70.9375	36.6875	2648
2540	71.0625	36.6875	3105
2541	71.1875	36.6875	3451
2542	71.3125	36.6875	4188
2543	71.4375	36.6875	3449
2544	71.5625	36.6875	3268
2545	71.6875	36.6875	3350
2546	71.8125	36.6875	3562
2547	71.9375	36.6875	3744
2548	72.0625	36.6875	4711
2549	72.1875	36.6875	5272
2550	72.3125	36.6875	4737
2551	64.5625	36.5625	583
2552	64.6875	36.5625	530
2553	64.8125	36.5625	478
2554	64.9375	36.5625	405
2555	65.0625	36.5625	450
2556	65.1875	36.5625	470
2557	65.3125	36.5625	458
2558	65.4375	36.5625	464
2559	65.5625	36.5625	476
2560	65.6875	36.5625	449
2561	65.8125	36.5625	400
2562	65.9375	36.5625	462
2563	66.0625	36.5625	535
2564	66.1875	36.5625	492
2565	66.3125	36.5625	540
2566	66.4375	36.5625	740
2567	66.5625	36.5625	1103
2568	66.6875	36.5625	1023
2569	66.8125	36.5625	831
2570	66.9375	36.5625	620
2571	67.0625	36.5625	783
2572	67.1875	36.5625	1239
2573	67.3125	36.5625	1600
2574	67.4375	36.5625	1590
2575	67.5625	36.5625	1284
2576	67.6875	36.5625	933
2577	67.8125	36.5625	976
2578	67.9375	36.5625	1101
2579	68.0625	36.5625	843
2580	68.1875	36.5625	853
2581	68.3125	36.5625	569
2582	68.4375	36.5625	618
2583	68.5625	36.5625	681
2584	68.6875	36.5625	893
2585	68.8125	36.5625	535
2586	68.9375	36.5625	485
2587	69.0625	36.5625	722
2588	69.1875	36.5625	1132
2589	69.3125	36.5625	1221
2590	69.4375	36.5625	1159
2591	69.5625	36.5625	1465
2592	69.6875	36.5625	1703
2593	69.8125	36.5625	1701
2594	69.9375	36.5625	1835
2595	70.0625	36.5625	2876
2596	70.1875	36.5625	2527
2597	70.3125	36.5625	2361
2598	70.4375	36.5625	2874
2599	70.5625	36.5625	3941
2600	70.6875	36.5625	3145
2601	70.8125	36.5625	2418
2602	70.9375	36.5625	2803
2603	71.0625	36.5625	3714
2604	71.1875	36.5625	3771
2605	71.3125	36.5625	3362
2606	71.4375	36.5625	3621
2607	71.5625	36.5625	4349
2608	71.6875	36.5625	4583
2609	71.8125	36.5625	4449
2610	71.9375	36.5625	4989
2611	72.0625	36.5625	5193
2612	64.1875	36.4375	771
2613	64.3125	36.4375	695
2614	64.4375	36.4375	649
2615	64.5625	36.4375	571
2616	64.6875	36.4375	506
2617	64.8125	36.4375	435
2618	64.9375	36.4375	428
2619	65.0625	36.4375	484
2620	65.1875	36.4375	512
2621	65.3125	36.4375	535
2622	65.4375	36.4375	527
2623	65.5625	36.4375	512
2624	65.6875	36.4375	489
2625	65.8125	36.4375	481
2626	65.9375	36.4375	600
2627	66.0625	36.4375	651
2628	66.1875	36.4375	630
2629	66.3125	36.4375	678
2630	66.4375	36.4375	771
2631	66.5625	36.4375	932
2632	66.6875	36.4375	780
2633	66.8125	36.4375	616
2634	66.9375	36.4375	567
2635	67.0625	36.4375	1099
2636	67.1875	36.4375	1924
2637	67.3125	36.4375	2423
2638	67.4375	36.4375	2013
2639	67.5625	36.4375	1469
2640	67.6875	36.4375	1071
2641	67.8125	36.4375	1034
2642	67.9375	36.4375	899
2643	68.0625	36.4375	1098
2644	68.1875	36.4375	1168
2645	68.3125	36.4375	964
2646	68.4375	36.4375	736
2647	68.5625	36.4375	702
2648	68.6875	36.4375	613
2649	68.8125	36.4375	802
2650	68.9375	36.4375	741
2651	69.0625	36.4375	1140
2652	69.1875	36.4375	1234
2653	69.3125	36.4375	1237
2654	69.4375	36.4375	1397
2655	69.5625	36.4375	1692
2656	69.6875	36.4375	2665
2657	69.8125	36.4375	2474
2658	69.9375	36.4375	2339
2659	70.0625	36.4375	3497
2660	70.1875	36.4375	3180
2661	70.3125	36.4375	3245
2662	70.4375	36.4375	3849
2663	70.5625	36.4375	4306
2664	70.6875	36.4375	3393
2665	70.8125	36.4375	2875
2666	70.9375	36.4375	3701
2667	71.0625	36.4375	4043
2668	71.1875	36.4375	4418
2669	71.3125	36.4375	3586
2670	71.4375	36.4375	4110
2671	71.5625	36.4375	4637
2672	71.6875	36.4375	4615
2673	71.8125	36.4375	5390
2674	63.9375	36.3125	829
2675	64.0625	36.3125	748
2676	64.1875	36.3125	679
2677	64.3125	36.3125	635
2678	64.4375	36.3125	570
2679	64.5625	36.3125	566
2680	64.6875	36.3125	501
2681	64.8125	36.3125	511
2682	64.9375	36.3125	546
2683	65.0625	36.3125	593
2684	65.1875	36.3125	602
2685	65.3125	36.3125	602
2686	65.4375	36.3125	606
2687	65.5625	36.3125	574
2688	65.6875	36.3125	577
2689	65.8125	36.3125	577
2690	65.9375	36.3125	570
2691	66.0625	36.3125	676
2692	66.1875	36.3125	954
2693	66.3125	36.3125	1171
2694	66.4375	36.3125	1076
2695	66.5625	36.3125	1051
2696	66.6875	36.3125	836
2697	66.8125	36.3125	732
2698	66.9375	36.3125	750
2699	67.0625	36.3125	1133
2700	67.1875	36.3125	1500
2701	67.3125	36.3125	1997
2702	67.4375	36.3125	1949
2703	67.5625	36.3125	1688
2704	67.6875	36.3125	1356
2705	67.8125	36.3125	1040
2706	67.9375	36.3125	971
2707	68.0625	36.3125	1374
2708	68.1875	36.3125	1526
2709	68.3125	36.3125	1378
2710	68.4375	36.3125	1088
2711	68.5625	36.3125	823
2712	68.6875	36.3125	600
2713	68.8125	36.3125	506
2714	68.9375	36.3125	991
2715	69.0625	36.3125	1244
2716	69.1875	36.3125	1214
2717	69.3125	36.3125	1516
2718	69.4375	36.3125	2589
2719	69.5625	36.3125	2206
2720	69.6875	36.3125	3322
2721	69.8125	36.3125	3869
2722	69.9375	36.3125	2401
2723	70.0625	36.3125	2963
2724	70.1875	36.3125	3896
2725	70.3125	36.3125	4219
2726	70.4375	36.3125	4693
2727	70.5625	36.3125	4255
2728	70.6875	36.3125	3230
2729	70.8125	36.3125	3517
2730	70.9375	36.3125	4601
2731	71.0625	36.3125	4593
2732	71.1875	36.3125	3986
2733	71.3125	36.3125	4708
2734	71.4375	36.3125	4307
2735	71.5625	36.3125	4288
2736	63.9375	36.1875	803
2737	64.0625	36.1875	731
2738	64.1875	36.1875	676
2739	64.3125	36.1875	640
2740	64.4375	36.1875	608
2741	64.5625	36.1875	570
2742	64.6875	36.1875	546
2743	64.8125	36.1875	616
2744	64.9375	36.1875	775
2745	65.0625	36.1875	945
2746	65.1875	36.1875	768
2747	65.3125	36.1875	744
2748	65.4375	36.1875	762
2749	65.5625	36.1875	786
2750	65.6875	36.1875	794
2751	65.8125	36.1875	803
2752	65.9375	36.1875	729
2753	66.0625	36.1875	814
2754	66.1875	36.1875	1124
2755	66.3125	36.1875	1295
2756	66.4375	36.1875	1126
2757	66.5625	36.1875	1048
2758	66.6875	36.1875	1125
2759	66.8125	36.1875	965
2760	66.9375	36.1875	808
2761	67.0625	36.1875	1036
2762	67.1875	36.1875	1262
2763	67.3125	36.1875	1484
2764	67.4375	36.1875	1631
2765	67.5625	36.1875	1730
2766	67.6875	36.1875	1522
2767	67.8125	36.1875	1501
2768	67.9375	36.1875	1553
2769	68.0625	36.1875	1421
2770	68.1875	36.1875	1306
2771	68.3125	36.1875	1264
2772	68.4375	36.1875	1118
2773	68.5625	36.1875	849
